186194,4,0,20121101001441,116.4026871,39.8627815,0,110,1
187022,4,0,20121101001447,116.3262482,39.8758812,23,274,1
125478,4,0,20121101001444,116.1567841,39.7561722,0,310,1
431252,4,0,20121101001442,116.2776337,39.8365173,0,170,1
194760,4,1,20121101001447,116.2468185,39.9027367,43,174,1
063408,4,1,20121101001447,116.4706039,39.9765816,88,220,1
101964,4,1,20121101001447,116.4337921,39.8691521,54,90,1
102184,4,2,20121101001444,116.3754349,39.9483147,0,354,1
063403,4,0,20121101001447,116.0916214,39.9602966,71,330,1
495134,4,1,20121101001447,116.3470154,39.9934349,54,356,1
232429,4,2,20121101001444,116.0737000,39.9361534,0,74,1
214611,4,1,20121101001448,116.3414688,39.8490410,60,264,1
083484,4,1,20121101001447,116.3682480,39.9944305,69,328,1
566247,4,0,20121101001444,115.6037521,39.9413452,0,336,1
155474,4,1,20121101001447,116.4554901,39.9417801,78,178,1
068394,4,1,20121101001447,116.4293747,39.9232559,30,270,1
194032,4,1,20121101001447,116.4375534,39.9190483,10,180,1
492233,4,1,20121101001448,116.4578629,39.8823776,0,196,1
180413,4,0,20121101001447,116.2368469,40.0475311,75,356,1
156494,4,1,20121101001444,116.4344482,40.0194702,63,290,1
162465,4,1,20121101001447,116.4117203,39.9093971,15,176,1
194995,4,2,20121101001443,116.4766159,39.9556885,0,134,1
156467,4,0,20121101001447,116.3224411,39.9896393,0,0,1
096574,4,2,20121101001443,116.3262634,39.9009590,0,70,1
083437,4,2,20121101001445,116.8833694,40.4675179,0,28,1
208499,4,0,20121101081219,116.4691696,39.8730927,0,290,1
063495,4,0,20121101001447,116.4186630,39.5817528,54,156,1
426224,4,2,20121101001443,116.3180847,40.0297966,0,60,1
194919,4,1,20121101001447,116.3758774,39.9667702,71,88,1
101854,4,0,20121101001447,116.0777435,39.6208153,34,4,1
194781,4,0,20121101081219,116.2996521,39.9807854,34,172,1
191420,4,0,20121101001447,116.4119949,39.9070930,39,356,1
492179,4,2,20121101001445,116.0542984,39.9685478,0,170,1
431244,4,0,20121101081219,116.4138870,39.8560944,0,240,1
470369,4,1,20121101001447,116.4049988,39.9066315,17,88,1
194842,4,1,20121101001447,116.4388885,39.8642807,0,0,1
199452,4,1,20121101001447,116.3051376,39.9805717,52,358,1
174710,4,1,20121101001447,116.4410248,40.0174942,80,290,1
153651,4,1,20121101001447,116.4090347,40.0392570,0,0,1
486546,4,0,20121101001447,116.2668381,39.8659668,0,0,1
488194,4,2,20121101001443,116.3391647,39.7945747,0,328,1
164578,4,1,20121101001444,116.4291306,39.9434547,26,88,1
480767,4,2,20121101001444,116.2222519,39.8547897,0,112,1
214595,4,1,20121101001447,116.4525681,39.9769745,75,130,1
254262,4,0,20121101001444,116.0809021,39.9357300,0,148,1
001141,4,0,20121101081219,116.4339523,39.8831482,10,256,1
164395,4,0,20121101001447,116.4342880,39.6185760,0,62,1
431041,4,0,20121101001447,116.3094330,39.9391403,43,294,1
194360,4,0,20121101001447,116.3401337,40.0342407,0,0,1
174853,4,1,20121101001447,116.4548645,39.9519463,60,328,1
111477,4,2,20121101001445,116.3631363,40.0390549,0,176,1
214455,4,0,20121101001442,116.1060028,39.9552803,0,234,1
214755,4,0,20121101001444,116.3183517,40.0241394,26,228,1
480794,4,2,20121101001444,116.3680801,40.0801888,13,70,1
162404,4,1,20121101001447,116.4476318,39.8314323,71,260,1
154742,4,0,20121101001443,116.4633484,39.8847504,0,268,1
157747,4,0,20121101001444,116.4200134,39.7183571,0,290,1
272935,4,0,20121101001444,116.3199692,39.9758301,0,302,1
254498,4,1,20121101001445,116.1385498,39.9265137,0,324,1
164515,4,0,20121101001446,116.4099350,39.8452873,0,290,1
156524,4,2,20121101001443,116.4599838,40.0491447,0,164,1
489658,4,0,20121101001447,116.2979736,40.1525078,0,0,1
486391,4,2,20121101001448,116.1006851,39.9656372,0,316,1
194620,4,1,20121101001447,116.3519135,39.8979568,67,260,1
488197,4,0,20121101001448,116.3150864,39.6070557,0,84,1
495248,4,1,20121101001447,116.4017715,39.9609985,28,356,1
431262,4,0,20121101001444,116.7384338,40.3420982,0,222,1
426180,4,0,20121101001445,116.3335190,40.0228004,0,194,1
164327,4,0,20121101001447,116.3885956,39.8027115,0,0,1
403051,4,2,20121101001445,116.6311035,39.9251404,0,92,1
426099,4,2,20121101001442,116.5842361,39.7380905,0,180,1
214853,4,2,20121101001446,116.3330688,39.9170761,0,68,1
566416,4,2,20121101001446,116.5864029,40.3252907,0,248,1
194118,4,0,20121101001447,116.3081894,39.7880096,21,230,1
486574,4,0,20121101001448,116.0383530,39.7893677,0,6,1
214502,4,0,20121101001443,116.4105682,39.9424896,0,4,1
488211,4,2,20121101001445,116.0278168,39.7803154,0,92,1
487204,4,0,20121101001448,116.4343338,39.8828163,0,92,1
214866,4,0,20121101001447,116.4833984,39.9777031,0,0,1
492081,4,2,20121101001448,115.9547348,39.7558670,0,76,1
194972,4,1,20121101001445,116.5665359,40.0355110,63,250,1
431535,4,0,20121101001444,116.3180008,40.1416702,0,28,1
157244,4,0,20121101001444,116.0959167,39.9060516,0,258,1
155497,4,0,20121101001445,116.3484497,40.1409874,0,98,1
431063,4,0,20121101001446,116.0566330,39.6532364,0,346,1
576704,4,0,20121101001445,116.3321838,39.8839684,0,340,1
489395,4,2,20121101001448,116.0570831,39.9299622,0,218,1
194261,4,0,20121101001446,116.1480789,39.7485466,2,94,1
194431,4,0,20121101001447,116.3020859,39.8827629,0,126,1
154735,4,2,20121101001445,116.7692642,40.2458916,0,290,1
096864,4,0,20121101001445,116.1129990,40.1262550,0,314,1
164831,4,0,20121101001447,116.5338211,39.9740677,0,0,1
164821,4,0,20121101081219,116.5114670,39.9097939,19,236,1
164909,4,1,20121101001444,116.2470856,39.9065361,39,0,1
156724,4,2,20121101001445,116.5476990,39.7535019,0,170,1
214410,4,0,20121101001445,116.2711868,39.9601402,0,266,1
194790,4,0,20121101001447,116.2902985,39.9274635,39,192,1
211084,4,0,20121101001445,116.1065369,39.9112930,0,156,1
191545,4,0,20121101001447,116.1080551,39.6401138,82,184,1
174887,4,0,20121101001447,116.2774429,39.9063988,26,358,1
214618,4,2,20121101001445,116.1485138,39.7557297,0,12,1
426226,4,0,20121101001445,116.2194366,39.8090134,0,2,1
164443,4,0,20121101001447,116.4308167,39.8987694,54,130,1
183468,1,1,20121101001447,116.3807220,39.9880562,4,178,1
214001,4,0,20121101001445,116.0609970,39.8083382,0,222,1
486234,4,2,20121101001445,116.5607147,39.9059410,0,356,1
130348,4,0,20121101001442,116.3409653,39.8564911,0,196,1
431047,4,1,20121101001437,116.4114838,39.9742432,30,356,1
164588,4,0,20121101001444,115.9050522,39.6139717,0,8,1
492151,4,0,20121101001445,116.3682022,39.8982353,0,344,1
495132,4,2,20121101001444,116.3774490,39.8392754,0,296,1
495053,4,1,20121101001447,116.5867615,40.0800171,30,310,1
572342,4,2,20121101001444,116.4281158,39.7802849,0,214,1
492078,4,1,20121101001447,116.4567566,39.8699188,43,90,1
174816,4,1,20121101001416,116.4400482,39.9022827,76,88,1
254270,4,2,20121101001445,116.3416824,39.9130096,0,0,1
486379,4,2,20121101001448,116.4841995,39.9132118,0,356,1
431048,4,0,20121101001442,116.3324814,39.8867188,0,100,1
251499,4,0,20121101001445,116.3486023,39.9631462,67,356,1
489436,4,0,20121101001448,116.4284363,39.9264641,45,0,1
066646,4,2,20121101001444,116.3513870,40.0340309,0,296,1
426415,4,1,20121101001447,116.2587891,39.8630486,0,182,1
426414,4,0,20121101001445,116.5202332,39.9161835,0,274,1
300864,4,0,20121101001447,116.3039169,40.0400658,0,0,1
125476,4,2,20121101001442,116.4953537,39.9301758,0,238,1
194377,4,1,20121101001447,116.4839554,39.8914070,19,334,1
214619,4,0,20121101001444,116.1769867,39.9297218,0,324,1
164778,4,1,20121101001447,116.3629227,39.8281517,45,196,1
194141,4,0,20121101001447,116.1193542,39.7002373,0,104,1
453339,4,0,20121101001444,116.2983170,39.9938316,47,174,1
021484,4,0,20121101001447,116.1177673,39.7469215,0,0,1
160051,4,2,20121101001219,116.1745300,39.7755165,0,98,1
162491,0,0,20121101001448,116.4187088,39.8970833,15,178,1
214545,4,2,20121101001445,116.4352493,39.8541603,0,278,1
214149,4,1,20121101001447,116.4272385,39.9475975,62,314,1
492233,0,0,20121101001449,116.4578629,39.8823776,0,196,1
164491,4,2,20121101001445,116.4477997,39.9108887,0,102,1
127433,4,2,20121101001445,116.1872330,39.9161301,0,196,1
154849,4,2,20121101001444,116.1908340,39.9122429,0,216,1
403062,4,0,20121101001443,116.6545181,40.3119545,0,338,1
183476,4,0,20121101001448,116.0751648,39.9326782,0,0,1
426373,4,0,20121101001444,117.0010681,40.1863136,0,334,1
035468,0,0,20121101001448,116.3559952,40.0074310,8,78,1
026473,4,2,20121101001445,116.3470535,39.8792076,0,192,1
495391,4,1,20121101001445,116.4664688,39.9979095,47,310,1
199804,4,0,20121101001449,116.7999649,39.7434731,0,58,1
254260,4,2,20121101001445,116.5038528,40.0107079,0,4,1
495381,4,0,20121101001447,116.3896790,39.9673958,28,266,1
154947,4,2,20121101001445,116.5657196,39.8972435,0,84,1
174661,4,2,20121101001444,116.4406967,39.9610214,0,126,1
251475,4,0,20121101001444,116.8544998,39.8082275,0,118,1
184846,4,2,20121101001446,116.5045853,40.0109024,0,174,1
129502,4,0,20121101001444,115.8943024,39.6088638,0,2,1
489469,4,0,20121101001446,116.3683167,39.8821602,34,358,1
024004,4,0,20121101001448,116.4114456,39.9722137,62,176,1
187020,4,0,20121101001447,116.3530045,39.8482895,0,0,1
083402,4,0,20121101001448,116.3035126,39.9315987,21,166,1
063428,4,0,20121101081219,116.4686432,39.9278336,0,118,1
083476,4,0,20121101001448,116.3039093,39.8890114,0,0,1
191474,4,1,20121101001449,116.4594803,39.8920250,0,254,1
426169,4,2,20121101001442,116.2487640,39.9188042,0,134,1
191438,4,0,20121101001448,116.3661270,39.8881836,36,270,1
093438,4,0,20121101001448,116.5041351,39.8620949,0,0,1
180475,4,0,20121101001445,116.0805740,39.7713127,0,0,1
194178,4,0,20121101001448,116.3711929,40.0328293,0,0,1
194117,4,0,20121101001448,116.6257553,40.3304214,0,0,1
486401,4,0,20121101001448,116.4375229,39.9358559,0,0,1
194415,4,0,20121101001448,116.4065552,40.1023560,45,358,1
194128,4,1,20121101001448,116.4554825,39.9277878,60,180,1
063471,4,0,20121101001448,116.4853363,39.9897995,110,40,1
174756,4,0,20121101001448,116.3604431,39.9128952,0,128,1
194718,4,0,20121101001448,116.2954483,39.8654099,62,264,1
100854,4,0,20121101001448,116.3587646,39.9517937,0,352,1
194805,4,0,20121101001448,116.3563995,39.9750252,0,0,1
101624,4,0,20121101001444,116.4252701,39.9676514,21,194,1
214201,4,1,20121101001448,116.4435577,39.9322739,2,150,1
214705,4,2,20121101001445,116.4440842,39.8665428,0,302,1
174886,4,1,20121101001448,116.2854004,40.0224571,51,80,1
431516,4,0,20121101001445,116.3791809,39.9963455,0,146,1
581054,4,0,20121101001445,115.9269638,39.7149582,0,64,1
489618,4,0,20121101001448,116.3388977,40.0791550,32,266,1
214172,4,0,20121101001448,116.6846466,39.8702087,0,0,1
453450,4,0,20121101001448,116.3060532,40.0263863,0,0,1
083448,4,1,20121101001448,116.3796921,39.9476204,60,268,1
489661,4,0,20121101001448,116.3768463,39.8559189,45,270,1
194350,4,0,20121101001447,116.3466721,39.9740524,0,0,1
164824,4,0,20121101001448,116.3376617,39.9342804,43,170,1
063494,4,0,20121101001448,116.1695709,39.8516350,0,154,1
100304,4,0,20121101001448,116.0760727,39.7770729,0,0,1
093420,4,1,20121101001448,116.3283463,40.0215492,75,252,1
487247,4,2,20121101001445,116.4125977,39.8613396,2,38,1
214495,4,1,20121101001447,116.3734207,39.9855499,32,198,1
194126,4,1,20121101001448,116.3724670,39.8879700,58,270,1
194123,4,1,20121101001448,116.3355942,40.0375671,26,330,1
063409,4,1,20121101001448,116.4117279,40.0235329,47,2,1
022524,4,1,20121101001448,116.3941116,39.8525429,0,0,1
156024,4,0,20121101001445,116.1568832,39.9208908,0,222,1
232436,4,0,20121101001445,116.5372696,40.0378113,0,12,1
214171,4,0,20121101001444,116.0511703,39.9293289,0,252,1
487123,4,2,20121101001444,116.4687347,39.7060509,0,208,1
194248,4,0,20121101001448,116.0585327,39.6615067,0,0,1
277587,4,0,20121101001445,116.4623337,39.9717865,56,274,1
068824,4,0,20121101001448,116.5145264,40.2413368,0,162,1
154870,4,1,20121101001444,116.3677673,39.9666023,73,268,1
194094,4,0,20121101001448,116.4291992,40.0635109,0,120,1
486562,4,0,20121101001444,116.4616699,39.9695969,0,214,1
480793,4,0,20121101001424,116.3480911,39.9757042,36,354,1
127496,4,2,20121101001446,117.0680695,39.9851723,0,276,1
453425,4,0,20121101001424,116.2680588,39.8680077,0,102,1
174615,4,1,20121101001444,116.4552002,39.9132385,58,176,1
489512,4,2,20121101001449,116.4994812,39.9966125,0,168,1
272205,4,1,20121101001443,116.4112015,40.0267067,38,178,1
194197,4,1,20121101001448,116.4289474,39.9075050,32,354,1
174977,4,1,20121101001448,116.2815552,39.8771019,75,254,1
069142,4,1,20121101001448,116.2940063,39.9063110,32,268,1
157642,4,0,20121101001444,116.6820297,39.8880615,0,246,1
480710,4,2,20121101001442,116.4086838,39.8475609,0,302,1
063457,4,0,20121101001448,116.5151749,39.9194603,0,98,1
194055,4,0,20121101001448,116.2682800,39.9653893,0,0,1
489693,4,2,20121101001445,116.2460022,39.8576508,0,254,1
093439,4,0,20121101001448,116.4025879,39.9344978,34,356,1
174855,4,2,20121101001445,116.2195816,39.8989372,0,66,1
426385,4,0,20121101001448,116.3844147,39.8988838,0,16,1
194359,4,1,20121101001448,116.2819672,39.9582367,23,134,1
426332,4,2,20121101001445,115.9755173,39.7087631,0,278,1
188274,4,1,20121101001448,116.4537964,39.9764900,60,310,1
403072,4,2,20121101001442,116.3970337,39.8589249,10,276,1
174861,4,0,20121101001448,116.3267136,39.9351044,0,0,1
489628,4,0,20121101001448,116.2920227,40.0516853,0,128,1
487137,4,0,20121101001449,116.4940796,39.8662872,0,350,1
490951,4,0,20121101001448,116.2106247,39.8089905,0,216,1
164377,4,0,20121101001448,116.2881088,39.8614502,28,2,1
153646,4,0,20121101001448,116.4200363,39.9192085,0,0,1
022874,4,0,20121101001448,116.2522507,40.1584320,0,130,1
489692,4,0,20121101001445,116.6757355,39.8746948,0,214,1
194434,4,1,20121101001448,116.4060440,39.9477997,67,266,1
453290,4,1,20121101001446,116.4276810,39.9314117,28,174,1
199684,4,0,20121101001448,116.4490738,39.9125061,2,104,1
154748,4,0,20121101001446,116.3045807,39.8846817,21,354,1
194232,4,1,20121101001448,116.4192123,39.9682388,17,266,1
164463,4,1,20121101001448,116.4555664,39.8831367,4,68,1
453454,4,0,20121101001448,116.3424530,39.9385529,0,0,1
235433,4,0,20121101001444,116.4064331,40.0713844,39,186,1
093428,4,0,20121101001448,116.1625748,39.7779198,101,230,1
077424,4,0,20121101001448,116.5250702,39.9948463,0,0,1
129354,4,1,20121101001442,116.2733688,39.9399147,12,272,1
021164,4,0,20121101001448,116.3729401,39.9503937,10,194,1
214861,4,0,20121101001448,116.3969803,39.8138924,17,266,1
208427,4,0,20121101001445,116.7372665,39.9683266,0,334,1
214477,4,2,20121101001445,116.4394531,39.8440361,0,28,1
126473,4,0,20121101001444,116.4241333,39.8689919,0,302,1
184108,4,0,20121101001445,115.9364319,39.5545959,0,192,1
194103,4,1,20121101001448,116.3041992,39.8930130,60,178,1
431002,4,0,20121101001448,116.3607254,39.9061966,0,122,1
154787,4,0,20121101001448,116.3394012,39.9752998,2,152,1
194279,4,0,20121101081219,116.1914825,39.9278374,49,358,1
204903,4,2,20121101001444,116.2880173,40.0763741,0,36,1
495069,4,0,20121101001445,116.2983475,40.0847473,60,150,1
164784,4,1,20121101001448,116.2393188,39.9115372,41,0,1
153639,4,1,20121101001448,116.4283981,39.9223595,67,356,1
480717,4,0,20121101001445,116.4836807,39.9833031,58,358,1
194179,4,0,20121101001448,116.3130264,40.0852737,49,342,1
194202,4,0,20121101001448,116.4271393,40.0550766,51,354,1
187197,4,1,20121101001448,116.3516769,39.9857521,86,268,1
194018,4,1,20121101001448,116.1854019,39.9278793,49,250,1
199460,4,1,20121101001448,116.4332581,39.9460373,49,40,1
194961,4,0,20121101001444,116.3725204,39.9738045,0,286,1
122486,4,2,20121101001444,116.2649536,39.8317032,0,70,1
156445,4,0,20121101001448,116.4795914,39.8917732,97,94,1
100324,4,0,20121101001448,116.2726440,39.8720551,0,198,1
492108,4,0,20121101001443,116.2759018,39.8755646,56,230,1
470433,4,1,20121101001449,116.3426819,39.8950577,58,4,1
194611,4,0,20121101001448,116.4091187,39.8958015,21,82,1
164338,4,0,20121101001448,116.0904007,39.8218155,0,108,1
164375,4,1,20121101001448,116.5850754,39.9183235,8,356,1
174819,4,0,20121101001448,116.4496307,39.9324532,0,0,1
194392,4,1,20121101001448,116.3852234,39.8885574,49,262,1
188740,4,0,20121101001446,116.4565659,40.0070343,15,78,1
164777,4,0,20121101001448,116.4455261,39.9553413,0,0,1
187139,4,0,20121101001448,116.6226044,39.9052277,49,266,1
123661,4,1,20121101001448,116.3473663,39.9653702,30,178,1
453388,4,0,20121101001448,116.2051086,39.9044304,60,358,1
576654,4,0,20121101001445,116.2423477,39.8482780,0,2,1
194174,4,1,20121101001448,116.3350906,39.8888435,23,82,1
453473,4,0,20121101001448,116.6967468,40.2192535,0,170,1
495342,4,1,20121101001448,116.3890381,39.9062386,73,266,1
174889,4,0,20121101001448,116.4466019,39.9572945,15,104,1
194262,4,0,20121101001448,116.3066711,40.0560532,15,302,1
403397,4,2,20121101001444,116.4296188,39.9649239,0,136,1
174766,4,1,20121101001448,116.3306503,40.0785484,60,262,1
156450,4,2,20121101001445,116.3405685,39.9341698,0,316,1
183434,4,1,20121101001448,116.4414597,39.9323502,41,262,1
254528,4,0,20121101001446,116.5623169,39.6874352,0,338,1
194850,4,1,20121101001448,116.3719788,39.9475632,10,268,1
077421,4,0,20121101001448,116.3905563,39.8850555,0,0,1
489683,4,0,20121101001448,116.4855652,39.7996750,17,326,1
214524,4,2,20121101001445,116.1293030,39.7067413,0,238,1
174769,4,0,20121101001448,116.4022064,40.0462532,0,0,1
194062,4,0,20121101001448,116.0673141,39.9341812,0,120,1
489443,4,2,20121101001449,116.1388702,39.7496452,13,286,1
194102,4,0,20121101001448,116.8358612,39.7926750,0,142,1
125420,4,2,20121101001444,116.6629486,40.2097511,0,84,1
492133,4,1,20121101001409,116.3176575,39.9658241,78,86,1
235404,4,1,20121101001448,116.3518753,39.9431419,65,252,1
194099,4,0,20121101001448,116.2365646,39.8550911,0,0,1
563540,4,2,20121101001445,116.2486801,39.8373718,0,288,1
174903,4,2,20121101001446,116.0845642,40.0126343,0,308,1
214162,4,2,20121101001444,116.0597153,39.7200966,0,200,1
194895,4,1,20121101001448,116.3425598,39.8870888,76,178,1
194783,4,0,20121101001448,116.0765991,39.5857391,49,178,1
488118,4,1,20121101001448,116.4482346,39.8612900,49,216,1
102340,4,0,20121101001448,116.3567810,40.0296898,0,92,1
194563,1,1,20121101001446,116.2853470,39.9181099,12,112,1
194827,4,0,20121101001448,116.3182144,39.7287064,0,0,1
431092,4,0,20121101001448,116.0225449,39.7060394,2,108,1
194754,4,1,20121101001448,116.3943100,39.9475975,73,88,1
164423,4,0,20121101001446,116.4485016,39.9576492,19,222,1
187024,4,0,20121101001448,116.3141403,39.8879318,0,130,1
063449,4,0,20121101001448,116.1952820,39.7992592,91,192,1
194039,4,0,20121101001448,116.1174774,39.7468758,0,0,1
194049,4,0,20121101001448,116.2348480,39.8456039,0,0,1
214238,4,0,20121101001449,116.5946198,40.0351906,25,90,1
164318,4,0,20121101001448,116.3157349,39.8513527,58,322,1
162449,4,0,20121101001448,116.1968689,39.8475723,0,0,1
194207,4,0,20121101001448,116.3261490,39.8887100,63,272,1
102834,4,1,20121101001448,116.4278412,39.9342690,67,358,1
128411,4,1,20121101001448,116.3816147,39.8680916,45,178,1
174867,4,0,20121101001312,115.9676666,40.4466171,0,0,1
431569,4,2,20121101001446,116.1056671,40.0048294,0,52,1
194649,4,0,20121101001448,116.5227280,40.0321007,58,28,1
174999,4,0,20121101001448,116.4605713,39.8702202,0,0,1
191541,4,0,20121101001448,116.3568954,39.7707443,0,352,1
194016,4,0,20121101001448,116.3354950,40.0367432,43,148,1
470418,4,0,20121101001448,116.3204727,39.8882675,0,0,1
194212,4,0,20121101001448,116.4415283,39.8296967,43,164,1
126410,4,2,20121101001443,116.3353653,39.8570099,0,152,1
164903,4,1,20121101001448,116.4498749,39.9324188,0,128,1
470340,4,1,20121101001445,116.4183502,39.8978653,21,312,1
093479,4,0,20121101001448,116.3221283,39.9559059,15,264,1
194271,4,0,20121101001448,116.4041367,40.0566978,0,160,1
214623,4,1,20121101001448,116.3488846,39.9389076,47,76,1
164769,4,1,20121101001448,116.4077454,39.9395447,0,0,1
077403,4,1,20121101001448,116.4553604,39.9179039,36,116,1
066643,4,1,20121101001448,116.4269485,39.8526268,32,168,1
495124,4,2,20121101001446,116.5560684,39.9758987,0,180,1
492114,4,1,20121101001448,116.3152466,39.8880310,28,246,1
063434,4,0,20121101001448,116.3436813,39.9442253,43,166,1
453209,0,0,20121101001448,116.2934952,40.0466347,0,0,1
194159,4,1,20121101001448,116.5313110,40.0217476,93,244,1
063408,4,1,20121101001447,116.4706039,39.9765816,88,220,1
489652,4,1,20121101001447,116.4653397,39.9717102,89,40,1
214158,4,0,20121101001445,115.9429321,39.6790771,0,316,1
164359,4,0,20121101001448,116.3728943,39.9310417,10,90,1
162458,4,1,20121101001448,116.4091263,39.9070702,0,130,1
194635,4,0,20121101001448,116.3959274,39.9676514,0,124,1
174818,4,0,20121101001448,115.9942703,39.6558456,0,0,1
022594,4,1,20121101001448,116.1255035,39.9370155,69,326,1
174634,4,0,20121101001448,116.5714035,39.9051666,0,0,1
194280,4,0,20121101001448,116.4643478,39.9152603,25,286,1
022534,4,0,20121101001448,116.4557800,39.9501877,43,350,1
194186,4,0,20121101001448,115.8257980,39.5655785,0,0,1
194301,4,1,20121101001448,116.4754410,39.8992386,28,88,1
021874,4,0,20121101001448,116.3186722,39.9826012,0,0,1
174625,4,1,20121101001448,116.4715729,39.9007492,58,180,1
489613,4,1,20121101001448,116.3922653,39.8702202,71,86,1
184987,4,0,20121101001445,116.1206818,39.7008057,0,26,1
194720,4,0,20121101001448,116.4719849,39.9150772,34,0,1
026474,4,0,20121101001445,116.3115311,39.8838272,0,116,1
211294,4,2,20121101001445,116.4526978,39.7973785,0,170,1
023834,4,0,20121101001448,116.1704407,39.9087486,0,134,1
164605,4,1,20121101001448,116.4153519,39.8667984,73,178,1
214295,4,0,20121101001448,116.5834122,40.0790291,0,96,1
214125,4,1,20121101001448,116.3936768,39.9219780,30,98,1
126465,4,0,20121101001445,116.6504822,40.1194534,0,268,1
077409,4,2,20121101001446,116.5302353,39.9245720,0,76,1
214280,4,2,20121101001445,116.4086685,39.8373985,0,110,1
470382,4,1,20121101001445,116.4546661,39.9726524,54,52,1
576243,4,2,20121101001445,116.1987991,39.9888573,0,46,1
164316,4,0,20121101001448,116.3883514,39.9659767,60,178,1
066894,4,0,20121101001448,116.5106659,39.8535728,0,0,1
162410,4,0,20121101001448,116.3427429,39.8882141,51,272,1
453231,1,1,20121101001444,116.2641144,39.9163132,0,76,1
214222,4,0,20121101001448,116.0888214,39.9529610,0,142,1
403199,4,0,20121101001220,116.0800018,39.6555939,0,106,1
426489,4,2,20121101001445,116.2259521,39.8972702,0,106,1
083477,4,1,20121101001446,116.4782639,39.9844666,38,220,1
164870,4,2,20121101001442,116.3351669,39.7267799,0,106,1
403123,4,0,20121101001446,116.0174484,39.8875771,0,14,1
093424,4,0,20121101001448,116.3569946,39.9922752,45,88,1
403229,4,2,20121101001443,116.5432663,39.7559509,0,336,1
174972,4,1,20121101001448,116.3679581,39.9862251,69,266,1
154807,4,0,20121101001448,116.6497192,40.2467308,0,0,1
194492,4,0,20121101001447,116.3709946,39.9614449,0,140,1
492098,4,2,20121101001446,116.3653641,40.0918655,0,0,1
300984,4,2,20121101001446,116.3922806,39.9291420,0,60,1
194557,4,2,20121101001220,116.4388351,40.0816040,0,134,1
